1,32,149,149 2532.444444 2177.111111
1,64,147,147 3488.555556 3337.375000
1,80,73,73 2340.300000 2282.875000
1,192,35,35 2452.666667 1837.553191
1,96,35,35 1617.428571 1343.892857
1,32,35,35 2678.100000 1335.800000
1,256,35,35 2248.461538 1905.840000
1,64,35,35 2265.275862 1518.093750
1,48,35,35 2381.166667 1535.444444
1,288,35,35 2390.896104 1809.161765
1,288,17,17 3052.333333 1608.700000
1,768,17,17 2254.036269 1761.294393
1,128,17,17 1720.931818 1413.218750
1,192,17,17 1859.053191 1518.455056
1,160,17,17 1691.541176 1393.783784
1,768,8,8 2414.500000 1323.320000
1,1280,8,8 2005.711111 1382.857143
1,448,8,8 2254.200000 1481.705882
1,384,8,8 2005.190840 1360.108696
1,320,8,8 2279.052632 1249.600000
1,2048,8,8 1869.377778 1554.406780
1,2048,1,1 1219.444444 1272.000000
1,1,1,1001 1211.000000 1316.800000
1,1001 1252.315789 1253.391304
1,3,299,299 1674.666667 1674.666667
1,32,147,147 2770.800000 2336.100000
1,64,73,73 2412.666667 2293.700000
1,192,71,71 2724.222222 2762.750000
1,1001,1,1 1443.700000 1224.666667
